1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.0,0.0,0.0,0.0,0.0,0.0,439.746337890625,251.36068725585938,500.34210205078125,241.39547729492188,440.20062255859375,312.7825927734375,540.7081909179688,294.1889343261719,403.0648498535156,414.869384765625,597.2655029296875,380.2945556640625,361.2650146484375,464.8516845703125,559.8056030273438,417.629150390625,504.41668701171875,486.23455810546875,571.10693359375,479.61480712890625,499.22894287109375,615.4759521484375,566.552734375,602.879150390625,527.9058837890625,735.234130859375,617.9866943359375,711.1689453125
0.0,0.0,0.0,0.0,0.0,0.0,405.0924072265625,257.3522644042969,0.0,0.0,397.17681884765625,317.1930236816406,506.32379150390625,298.3979187011719,370.3919982910156,410.2283935546875,562.819091796875,373.1544189453125,329.72991943359375,461.43231201171875,565.278076171875,426.1336669921875,452.4356689453125,493.5920104980469,524.8670654296875,488.1783447265625,446.199462890625,620.3487548828125,535.2880859375,606.9862670898438,469.0491027832031,745.0391845703125,567.7980346679688,719.1428833007812
147.0,0.0,147.0,0.0,147.0,0.0,366.10430908203125,264.93707275390625,147.0,0.0,354.2606506347656,327.4156494140625,466.7532043457031,311.70697021484375,330.28448486328125,414.63226318359375,525.4635009765625,378.1321716308594,297.63262939453125,466.44866943359375,544.189697265625,422.3243713378906,409.808837890625,501.7524108886719,483.5419921875,498.482177734375,410.597900390625,627.16259765625,498.3904724121094,617.0719604492188,437.2070617675781,750.2969970703125,528.6023559570312,727.6731567382812
129.0,0.0,129.0,0.0,129.0,0.0,335.8678894042969,273.960693359375,129.0,0.0,326.799072265625,336.0790100097656,432.560546875,318.2171630859375,307.9588623046875,419.5957946777344,496.6330261230469,384.128173828125,276.43670654296875,456.3226318359375,524.26025390625,424.8094482421875,377.511474609375,505.77423095703125,448.3360290527344,500.99517822265625,375.000732421875,631.447998046875,468.4925842285156,618.1531372070312,399.0004577636719,757.0728759765625,509.9974060058594,731.8617553710938
109.0,0.0,109.0,0.0,109.0,0.0,308.5093688964844,280.2580871582031,366.5802307128906,271.7957458496094,305.2237548828125,344.5882263183594,399.0312194824219,328.3761901855469,280.7607116699219,434.4878234863281,476.1779479980469,402.9039306640625,253.3306427001953,471.9803161621094,501.93865966796875,435.4159851074219,353.9586181640625,512.9408569335938,416.07745361328125,507.16436767578125,346.9537353515625,637.8120727539062,424.7496032714844,625.4529418945312,359.89208984375,763.6396484375,468.5481262207031,742.1931762695312
91.0,0.0,91.0,0.0,91.0,0.0,285.143310546875,288.7604675292969,338.29119873046875,279.6732177734375,278.5823974609375,354.97747802734375,370.0697326660156,333.1173400878906,253.1694793701172,443.5787048339844,440.9725646972656,401.25274658203125,249.5347442626953,487.5556640625,482.0523376464844,448.78173828125,328.98773193359375,523.5873413085938,389.2391662597656,516.2922973632812,323.0211181640625,649.014404296875,400.08770751953125,635.2149658203125,339.1998291015625,781.4752197265625,440.2453918457031,764.666015625
70.0,0.0,70.0,0.0,70.0,0.0,268.01666259765625,295.48126220703125,320.1839599609375,288.3466491699219,259.81396484375,362.169921875,347.50238037109375,344.8184509277344,234.94198608398438,448.9004821777344,418.16925048828125,413.2861328125,236.2027587890625,494.71331787109375,464.2249450683594,456.81744384765625,303.495849609375,529.4236450195312,361.5548400878906,523.8971557617188,298.7983093261719,654.466064453125,374.27252197265625,644.19970703125,311.0799865722656,788.1387939453125,412.71856689453125,775.2909545898438
55.0,0.0,55.0,0.0,55.0,0.0,250.0580291748047,305.4110412597656,303.84881591796875,298.3133544921875,233.28042602539062,370.841552734375,334.8448791503906,355.4173278808594,214.3120574951172,459.3145446777344,400.3021240234375,425.6788330078125,215.3151397705078,498.27484130859375,440.3424987792969,467.4498596191406,274.17584228515625,533.3103637695312,342.8454895019531,530.091552734375,268.09124755859375,660.4851684570312,364.80303955078125,652.1771240234375,272.3500061035156,783.3707275390625,386.5279235839844,770.116943359375
39.0,0.0,39.0,0.0,39.0,0.0,243.96109008789062,309.453125,296.0460205078125,304.3271484375,225.6008758544922,372.1761474609375,324.2402038574219,363.1567077636719,201.4132080078125,456.852294921875,384.5395812988281,434.8880310058594,199.84767150878906,501.1686096191406,427.64483642578125,472.65521240234375,262.4063720703125,535.01611328125,329.072265625,533.8642578125,248.38052368164062,661.3406372070312,344.26898193359375,656.8598022460938,251.3641357421875,784.552978515625,365.7999572753906,773.1097412109375
29.0,0.0,29.0,0.0,29.0,0.0,238.18997192382812,313.4853515625,292.973876953125,310.43511962890625,212.41720581054688,373.5793762207031,314.2103271484375,371.49383544921875,193.8453369140625,454.9930725097656,379.7540283203125,443.5086669921875,201.48995971679688,510.56890869140625,424.0704345703125,487.43743896484375,245.8638153076172,540.103515625,314.2032775878906,542.25048828125,235.95982360839844,667.0689697265625,329.95855712890625,666.1614990234375,238.4765625,792.7281494140625,351.762939453125,782.0390625
