1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1037.0,218.0,1037.0,218.0,1037.0,218.0,1084.7587890625,332.5966491699219,1103.231201171875,331.46826171875,1083.4696044921875,355.9694519042969,1117.7322998046875,352.57745361328125,1083.8291015625,386.815185546875,1135.7271728515625,378.93939208984375,1085.432373046875,413.0264892578125,1126.83642578125,403.48980712890625,1102.2822265625,407.6842041015625,1126.2607421875,406.69586181640625,1105.2728271484375,449.84869384765625,1130.8492431640625,447.57952880859375,1110.52734375,497.46221923828125,1138.714111328125,494.3632507324219
1031.0,219.0,1031.0,219.0,1031.0,219.0,1079.5611572265625,335.27337646484375,1031.0,219.0,1076.624267578125,356.76190185546875,1113.40380859375,351.94183349609375,1076.846923828125,388.454345703125,1128.7138671875,377.9615478515625,1077.8824462890625,411.9644775390625,1118.538330078125,399.7244873046875,1095.507568359375,411.6307373046875,1120.96630859375,410.39886474609375,1098.05078125,455.28668212890625,1124.6561279296875,451.9200744628906,1103.3402099609375,502.4825134277344,1127.8583984375,496.8097839355469
1032.0,222.0,1032.0,222.0,1032.0,222.0,1032.0,222.0,1032.0,222.0,1072.993408203125,365.11871337890625,1107.4620361328125,361.8348693847656,1069.1727294921875,401.30218505859375,1118.17578125,388.93951416015625,1065.93115234375,424.54022216796875,1110.38720703125,400.39410400390625,1087.496826171875,417.715576171875,1111.153564453125,416.91943359375,1088.6539306640625,456.57891845703125,1113.9937744140625,454.6424560546875,1094.0968017578125,503.5674133300781,1117.4783935546875,498.8699951171875
1025.0,238.0,1025.0,238.0,1025.0,238.0,1065.3126220703125,342.4116516113281,1025.0,238.0,1062.4052734375,362.7327880859375,1097.6318359375,360.43133544921875,1059.9512939453125,395.67279052734375,1112.3458251953125,387.3995056152344,1057.0738525390625,422.8826904296875,1105.176513671875,405.3509216308594,1078.7742919921875,417.9902038574219,1102.75634765625,417.67822265625,1079.0994873046875,460.41571044921875,1105.3548583984375,459.138916015625,1083.7493896484375,505.95037841796875,1108.1671142578125,501.5921630859375
1015.0,234.0,1015.0,234.0,1015.0,234.0,1055.4278564453125,345.8056335449219,1015.0,234.0,1052.326904296875,366.8936462402344,1085.48779296875,364.5074462890625,1050.4622802734375,402.4798583984375,1098.742919921875,393.73529052734375,1044.970458984375,427.31585693359375,1092.3699951171875,407.5545654296875,1068.269287109375,421.6466369628906,1091.0087890625,421.14483642578125,1068.119384765625,463.4732360839844,1094.7996826171875,461.77593994140625,1073.930419921875,508.88275146484375,1098.566650390625,504.1316833496094
1003.0,233.0,1003.0,233.0,1003.0,233.0,1003.0,233.0,1003.0,233.0,1044.518798828125,370.05499267578125,1077.50537109375,367.187744140625,1040.1212158203125,407.638916015625,1088.7899169921875,396.32781982421875,1036.93115234375,428.93060302734375,1083.41650390625,406.3258056640625,1056.7559814453125,420.60479736328125,1079.4771728515625,419.83673095703125,1057.791748046875,461.62384033203125,1083.9912109375,459.30230712890625,1063.14404296875,507.8796081542969,1087.6968994140625,502.3226623535156
995.0,281.0,995.0,281.0,995.0,281.0,995.0,281.0,995.0,281.0,1037.1944580078125,371.11578369140625,1072.1431884765625,368.90618896484375,1029.9853515625,402.7475891113281,1082.8900146484375,392.338623046875,1028.440673828125,423.14019775390625,1077.6318359375,404.4046630859375,1047.42529296875,419.46612548828125,1071.106201171875,419.531982421875,1050.863037109375,459.65814208984375,1076.6295166015625,458.38726806640625,1055.368408203125,505.3944091796875,1080.207763671875,501.4275207519531
985.0,269.0,985.0,269.0,985.0,269.0,985.0,269.0,985.0,269.0,1031.996337890625,372.7005615234375,1063.723388671875,370.80126953125,1026.0443115234375,407.4598083496094,1074.31884765625,396.4931640625,1023.5969848632812,427.6528015136719,1066.6495361328125,401.7091064453125,1042.3831787109375,419.5697021484375,1064.2041015625,419.2750549316406,1044.59912109375,458.38720703125,1069.0289306640625,457.4232177734375,1049.635986328125,504.9049072265625,1072.936767578125,500.8644714355469
977.0,265.0,977.0,265.0,977.0,265.0,977.0,265.0,977.0,265.0,1023.0438842773438,376.9377746582031,1055.430908203125,374.4543151855469,1015.1376953125,410.2257080078125,1065.3614501953125,400.88238525390625,1011.5872192382812,426.3302001953125,977.0,265.0,1034.580810546875,423.6236877441406,1056.4869384765625,423.11907958984375,1036.7054443359375,464.9385986328125,1062.364013671875,462.87384033203125,1042.3331298828125,512.6973266601562,1065.515625,506.95867919921875
968.0,293.0,968.0,293.0,968.0,293.0,968.0,293.0,968.0,293.0,1019.1505126953125,382.3045959472656,1051.721435546875,380.4560546875,1009.9026489257812,410.183837890625,1062.69970703125,402.98345947265625,1003.0955810546875,425.5015869140625,1055.6162109375,413.0647888183594,1029.134765625,427.9964599609375,1050.981201171875,428.0188293457031,1032.1470947265625,469.0595703125,1055.9521484375,467.6546325683594,1036.427001953125,514.66796875,1060.4139404296875,510.5037841796875
960.0,285.0,960.0,285.0,960.0,285.0,960.0,285.0,960.0,285.0,1010.2506103515625,385.7585754394531,1044.6043701171875,380.30450439453125,1004.9776000976562,418.3114318847656,1056.58349609375,403.5877685546875,997.4554443359375,432.5464172363281,1046.9072265625,412.08563232421875,1025.6307373046875,436.5090026855469,1048.745361328125,435.28399658203125,1028.5936279296875,477.9645690917969,1053.0379638671875,474.2236328125,1032.7908935546875,522.715576171875,1056.145751953125,515.041748046875
953.0,275.0,953.0,275.0,953.0,275.0,953.0,275.0,1019.4319458007812,363.34906005859375,999.6631469726562,387.17449951171875,1030.907958984375,382.1164855957031,999.8806762695312,421.83331298828125,1048.609375,403.81805419921875,994.031494140625,438.896484375,1039.4193115234375,406.87786865234375,1021.7859497070312,440.55035400390625,1043.04296875,439.72906494140625,1023.062744140625,483.8215026855469,1047.9017333984375,481.47686767578125,1028.0770263671875,528.6722412109375,1051.8321533203125,523.415283203125
948.0,254.0,948.0,254.0,948.0,254.0,994.9129638671875,374.313232421875,948.0,254.0,992.5162353515625,395.1962890625,1026.6788330078125,389.0740966796875,991.6337890625,427.14508056640625,1040.017822265625,414.6200866699219,984.885986328125,447.66656494140625,948.0,254.0,1014.0374145507812,448.0929260253906,1037.56005859375,446.48095703125,1015.756591796875,491.8065185546875,1042.2230224609375,487.3248291015625,1022.7415161132812,534.859375,1046.5208740234375,527.7920532226562
937.0,264.0,937.0,264.0,937.0,264.0,986.5932006835938,378.5546875,937.0,264.0,986.8265991210938,400.62823486328125,1016.9881591796875,395.6512756347656,985.8382568359375,434.2858581542969,1032.1790771484375,420.483154296875,981.2129516601562,452.92779541015625,937.0,264.0,1008.3935546875,454.02728271484375,1029.0479736328125,452.7536315917969,1009.746337890625,493.4708557128906,1035.990966796875,490.61566162109375,1016.34033203125,536.210205078125,1042.0545654296875,531.087890625
931.0,272.0,931.0,272.0,931.0,272.0,980.5112915039062,384.26312255859375,931.0,272.0,983.3480834960938,406.258544921875,1011.31884765625,399.38201904296875,982.0260009765625,437.49884033203125,1026.4085693359375,421.65924072265625,973.1455688476562,458.510498046875,931.0,272.0,1003.3895263671875,457.1107177734375,1022.942138671875,454.73870849609375,1005.6962280273438,496.779541015625,1029.40283203125,492.75787353515625,1009.8865356445312,540.0822143554688,1037.208740234375,534.2284545898438
921.0,273.0,921.0,273.0,921.0,273.0,970.9246826171875,389.8839111328125,921.0,273.0,974.7556762695312,409.79901123046875,1003.7423095703125,400.79193115234375,974.5435180664062,441.2126159667969,1014.7025146484375,423.78741455078125,966.3712158203125,463.6724853515625,1002.08984375,448.2713623046875,997.5943603515625,460.960205078125,1018.1126708984375,457.9874267578125,1001.4695434570312,502.96099853515625,1026.853271484375,496.6141357421875,1006.8675537109375,545.2008666992188,1033.3878173828125,536.62939453125
913.0,278.0,913.0,278.0,913.0,278.0,963.120849609375,390.0580749511719,913.0,278.0,966.7404174804688,411.1998291015625,994.4965209960938,404.35394287109375,966.7344360351562,445.7795104980469,1006.136962890625,431.3193664550781,958.5267333984375,468.82763671875,996.284423828125,451.48138427734375,990.8932495117188,463.48614501953125,1010.2990112304688,461.4119873046875,993.12646484375,502.518798828125,1019.4608764648438,497.65142822265625,999.9453735351562,547.4859619140625,1028.3814697265625,539.9096069335938
904.0,283.0,904.0,283.0,904.0,283.0,957.3405151367188,394.54669189453125,904.0,283.0,961.4570922851562,414.573974609375,988.62255859375,406.66241455078125,961.9551391601562,449.91729736328125,999.1473388671875,432.169677734375,952.734619140625,473.14453125,986.314453125,450.3511962890625,985.6951293945312,466.80352783203125,1004.739013671875,464.28900146484375,988.0237426757812,506.92645263671875,1013.7557373046875,501.5096435546875,993.371337890625,550.4336547851562,1021.9072875976562,541.67578125
899.0,287.0,899.0,287.0,899.0,287.0,954.5431518554688,391.4583435058594,899.0,287.0,956.0015869140625,413.86029052734375,982.3521728515625,407.86297607421875,955.41259765625,451.792724609375,992.5925903320312,436.3524169921875,945.510009765625,474.088134765625,980.1278686523438,450.74285888671875,977.4597778320312,467.6795959472656,996.21630859375,466.1224670410156,978.6551513671875,506.20697021484375,1005.471435546875,502.4835205078125,984.1012573242188,551.3804931640625,1014.3357543945312,544.6641845703125
889.0,295.0,889.0,295.0,889.0,295.0,889.0,295.0,889.0,295.0,951.8191528320312,420.4778747558594,977.0728149414062,415.3321533203125,948.4860229492188,454.914306640625,985.7362060546875,440.047119140625,939.62890625,475.3564147949219,889.0,295.0,970.5465698242188,467.61468505859375,988.4324340820312,466.25433349609375,971.84765625,508.1687927246094,997.5961303710938,504.6168212890625,979.302978515625,553.5531616210938,1008.7763671875,546.0191650390625
882.0,345.0,882.0,345.0,882.0,345.0,882.0,345.0,882.0,345.0,953.0592041015625,421.05096435546875,960.5901489257812,419.6875,945.986083984375,447.76434326171875,955.2003173828125,441.0429382324219,936.990478515625,470.26031494140625,936.7092895507812,463.49017333984375,970.3848266601562,460.3554992675781,974.990966796875,460.8481750488281,976.6536865234375,501.3003234863281,984.765380859375,500.4906921386719,988.3320922851562,542.298095703125,993.1575317382812,541.3463745117188
876.0,345.0,876.0,345.0,876.0,345.0,876.0,345.0,876.0,345.0,947.2423095703125,419.8962097167969,976.247802734375,413.7895202636719,941.7415161132812,447.7123107910156,981.5537719726562,431.80767822265625,934.7443237304688,465.9661865234375,969.3304443359375,446.72442626953125,965.0989379882812,461.0832824707031,985.3360595703125,459.5920104980469,968.5484619140625,501.8972473144531,996.285400390625,497.0579833984375,977.4566650390625,544.3125,1007.4188232421875,535.60400390625
874.0,345.0,874.0,345.0,874.0,345.0,874.0,345.0,874.0,345.0,942.625,419.8033447265625,968.067138671875,407.041748046875,944.7827758789062,455.3780517578125,980.1544189453125,427.1480407714844,934.9562377929688,471.86761474609375,874.0,345.0,968.0841674804688,464.6085205078125,986.0443115234375,460.1231994628906,970.0379028320312,505.4656982421875,997.1671752929688,496.01019287109375,978.3280639648438,547.6688842773438,1011.1314697265625,534.3892822265625
873.0,315.0,873.0,315.0,873.0,315.0,873.0,315.0,873.0,315.0,952.1177978515625,427.16741943359375,963.3895263671875,424.493896484375,950.3403930664062,456.833251953125,971.310302734375,452.31396484375,937.0947265625,475.599853515625,957.5582275390625,474.0576171875,976.88720703125,469.4007568359375,983.7469482421875,469.2281494140625,984.8295288085938,507.824951171875,993.8629760742188,505.60906982421875,997.786865234375,549.8801879882812,1007.5709228515625,545.7049560546875
875.0,304.0,875.0,304.0,875.0,304.0,875.0,304.0,875.0,304.0,960.8179931640625,426.1109924316406,972.536376953125,423.7048645019531,960.9907836914062,456.9921875,979.369140625,447.4585876464844,946.122802734375,475.788818359375,957.4166259765625,463.0299987792969,982.7947998046875,473.85650634765625,989.2991943359375,473.5633850097656,991.4532470703125,512.6517333984375,997.52978515625,510.73779296875,1008.99609375,553.606201171875,1008.97607421875,550.12255859375
877.0,306.0,877.0,306.0,877.0,306.0,945.980224609375,413.8279113769531,877.0,306.0,958.1088256835938,429.8258056640625,965.624755859375,423.0266418457031,960.7515258789062,466.1509094238281,968.583984375,451.45806884765625,946.0338745117188,482.57562255859375,953.382080078125,474.55865478515625,986.7630615234375,478.53143310546875,991.0076904296875,477.07952880859375,999.2898559570312,520.374267578125,999.3380737304688,515.768798828125,1019.261962890625,556.8222045898438,1013.76513671875,551.1870727539062
875.0,313.0,875.0,313.0,875.0,313.0,948.1151733398438,421.274169921875,875.0,313.0,957.632080078125,438.2699890136719,979.1949462890625,428.01397705078125,960.38330078125,472.12200927734375,994.1510009765625,448.7962646484375,945.82958984375,490.82281494140625,991.2301025390625,470.1654052734375,985.217041015625,483.86651611328125,1000.5048217773438,480.717041015625,987.66455078125,525.6782836914062,1012.7029418945312,518.4820556640625,997.4097290039062,564.2488403320312,1028.000244140625,554.2987670898438
873.0,322.0,873.0,322.0,873.0,322.0,945.6751098632812,428.62548828125,873.0,322.0,953.0179443359375,444.23211669921875,973.422607421875,431.6164245605469,956.7694702148438,478.65167236328125,988.1276245117188,446.67425537109375,940.990234375,494.1938171386719,981.0390625,455.2724609375,976.8019409179688,490.88946533203125,991.890625,486.5057373046875,980.3135375976562,532.4404296875,1008.6473388671875,523.8623046875,991.3757934570312,568.6891479492188,1029.5452880859375,557.1981201171875
866.0,328.0,866.0,328.0,866.0,328.0,944.88916015625,444.532470703125,866.0,328.0,948.8302612304688,461.5370178222656,972.84228515625,450.4695129394531,948.6625366210938,492.2524108886719,989.2903442382812,460.8764953613281,933.8648681640625,506.050537109375,986.71337890625,467.2754211425781,974.1316528320312,504.82421875,989.9478149414062,501.86614990234375,980.6975708007812,541.8819580078125,1004.9085083007812,535.704345703125,998.798583984375,578.4849853515625,1023.829833984375,570.93310546875
931.494140625,454.3674621582031,933.6203002929688,450.0942077636719,859.0,345.0,942.78125,448.4071960449219,859.0,345.0,953.5499877929688,464.87530517578125,949.6221923828125,463.9645080566406,945.1530151367188,496.5924377441406,949.7330932617188,491.179931640625,927.3816528320312,517.5975341796875,932.2545776367188,513.9228515625,976.4038696289062,514.0869140625,970.5849609375,514.8539428710938,997.0462036132812,547.998046875,979.165283203125,548.10498046875,1025.0238037109375,578.545654296875,994.91162109375,580.529052734375
851.0,353.0,921.0284423828125,459.8392333984375,851.0,353.0,927.91162109375,456.94293212890625,851.0,353.0,935.1505126953125,472.17010498046875,954.9895629882812,461.2926025390625,934.3864135742188,506.464111328125,965.8325805664062,475.2339172363281,916.2781372070312,525.3621826171875,955.8265991210938,482.73193359375,961.1917724609375,520.606201171875,974.911376953125,517.2051391601562,966.4231567382812,558.23876953125,991.3953857421875,552.1957397460938,987.3156127929688,586.55419921875,1013.23681640625,580.2020874023438
910.0404663085938,468.1491394042969,912.407470703125,463.21484375,840.0,364.0,922.242431640625,461.91192626953125,840.0,364.0,938.89697265625,477.89141845703125,922.9486694335938,485.38348388671875,930.982421875,501.7258605957031,923.44287109375,512.2666015625,908.0211181640625,519.3184814453125,904.1315307617188,528.7860717773438,964.6464233398438,526.4437255859375,950.8663940429688,530.4022216796875,980.3955078125,558.2333374023438,954.46044921875,562.6468505859375,1007.64697265625,588.5635986328125,977.5679321289062,593.4059448242188
826.0,371.0,826.0,371.0,826.0,371.0,910.7164306640625,473.7176818847656,826.0,371.0,939.21044921875,496.09832763671875,912.13427734375,497.418212890625,967.3916015625,533.916015625,915.2827758789062,514.7911376953125,974.20263671875,567.8040771484375,891.9046020507812,529.6912841796875,956.4814453125,534.2398071289062,938.528564453125,535.0189819335938,966.9609985351562,559.5067138671875,940.669921875,562.34228515625,997.4210205078125,586.2230834960938,971.541015625,593.0838623046875
888.8828125,477.23687744140625,888.8560791015625,472.9033203125,811.0,375.0,895.7688598632812,468.18695068359375,811.0,375.0,913.9185180664062,476.7501525878906,903.7274169921875,486.99871826171875,917.2244873046875,496.52435302734375,901.2392578125,514.845947265625,914.8588256835938,511.7454833984375,882.1300048828125,530.7394409179688,944.1302490234375,522.1987915039062,934.1118774414062,527.7205200195312,961.9959716796875,555.5325927734375,932.136474609375,562.0643920898438,988.2596435546875,578.3338623046875,945.521728515625,584.632568359375
909.3534545898438,458.44793701171875,800.0,374.0,800.0,374.0,910.67919921875,457.97705078125,800.0,374.0,907.0578002929688,476.18121337890625,921.57373046875,468.53033447265625,891.8919067382812,503.710205078125,929.9100341796875,484.60186767578125,873.2967529296875,517.833984375,925.5510864257812,497.0102844238281,928.3348388671875,516.0384521484375,937.2783203125,514.7609252929688,933.2197265625,544.8746948242188,947.5696411132812,541.3032836914062,957.5454711914062,568.1082153320312,972.9321899414062,564.05419921875
792.0,379.0,792.0,379.0,792.0,379.0,792.0,379.0,792.0,379.0,898.6141357421875,479.8486022949219,897.1160278320312,479.1197814941406,889.03857421875,492.6252746582031,897.0828247070312,489.0871887207031,866.3158569335938,500.4110412597656,875.1508178710938,504.3529968261719,930.5753173828125,499.08544921875,927.7632446289062,500.5237121582031,941.0433959960938,527.1546020507812,936.0159912109375,526.2925415039062,972.3613891601562,549.2510375976562,966.9767456054688,549.000244140625
781.0,410.0,781.0,410.0,781.0,410.0,781.0,410.0,781.0,410.0,889.8423461914062,473.2932434082031,895.6641235351562,466.894775390625,888.7539672851562,498.6465148925781,903.72314453125,484.0465087890625,864.7091064453125,510.0410461425781,886.6744384765625,504.46588134765625,928.9371337890625,501.2347412109375,932.6226806640625,499.770263671875,925.5238647460938,533.279296875,938.5965576171875,527.135986328125,951.6520385742188,556.8906860351562,971.2658081054688,549.6732177734375
