0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1254.82177734375,266.3082580566406,1253.6173095703125,263.67095947265625,1254.64892578125,263.74029541015625,1250.1083984375,265.14495849609375,1258.7109375,265.3165283203125,1245.209228515625,282.5634765625,1265.6917724609375,283.1870422363281,1232.3087158203125,299.7347106933594,1278.8883056640625,300.58843994140625,1225.4259033203125,312.3866271972656,1288.2410888671875,312.7951965332031,1250.932373046875,322.70648193359375,1265.033447265625,323.5679931640625,1247.5015869140625,350.57684326171875,1266.9659423828125,354.0601806640625,1239.9222412109375,383.1940002441406,1264.777587890625,387.770263671875
1263.405517578125,266.9332275390625,1261.8118896484375,264.1076965332031,1263.873291015625,264.10101318359375,1257.0152587890625,266.0345458984375,1269.7132568359375,265.8807678222656,1253.0111083984375,282.9963073730469,1275.972900390625,283.14178466796875,1243.137939453125,301.2077331542969,1287.7086181640625,301.50677490234375,1236.601318359375,312.7969970703125,1298.693115234375,312.59527587890625,1259.8907470703125,324.86846923828125,1276.1326904296875,325.49017333984375,1256.756591796875,352.31195068359375,1279.6685791015625,354.99261474609375,1249.9644775390625,383.82550048828125,1277.635498046875,388.28399658203125
1267.8385009765625,269.2316589355469,1269.91357421875,266.4798583984375,1265.30908203125,267.03369140625,1273.361572265625,267.32305908203125,1262.130126953125,268.485595703125,1282.1146240234375,284.3438720703125,1256.1236572265625,283.9934387207031,1292.370361328125,303.694091796875,1246.0203857421875,301.1434631347656,1302.542236328125,312.8307189941406,1239.0958251953125,315.52728271484375,1280.189453125,325.9564208984375,1263.4432373046875,326.1131591796875,1285.2501220703125,354.1744384765625,1261.474365234375,355.4959716796875,1282.185791015625,384.358642578125,1257.7972412109375,385.99603271484375
1261.708251953125,270.4504699707031,1261.9833984375,267.82952880859375,1263.55859375,268.04327392578125,1264.280517578125,269.6964111328125,1274.0045166015625,268.9531555175781,1262.400634765625,286.0555419921875,1283.766357421875,285.35931396484375,1249.4639892578125,304.30181884765625,1295.8817138671875,304.003173828125,1243.2037353515625,319.9701232910156,1306.6256103515625,313.9010314941406,1268.5404052734375,327.8726806640625,1283.201416015625,327.61138916015625,1267.25341796875,356.10260009765625,1286.759765625,357.810546875,1261.994873046875,387.46392822265625,1287.0772705078125,389.6127624511719
1274.8115234375,275.5778503417969,1272.38037109375,272.84307861328125,1274.750732421875,272.59228515625,1264.942626953125,274.3954772949219,1277.3330078125,274.184326171875,1259.9835205078125,290.212158203125,1282.2275390625,290.7783508300781,1251.7490234375,308.7548828125,1297.1893310546875,308.0601806640625,1245.883056640625,323.4540100097656,1308.6285400390625,317.77099609375,1270.1243896484375,332.63397216796875,1285.33544921875,333.9460144042969,1269.1953125,361.75518798828125,1290.239013671875,363.8053894042969,1266.2723388671875,392.8289794921875,1292.158447265625,397.1217041015625
1270.69140625,283.05499267578125,1269.3055419921875,280.75335693359375,1271.876953125,280.56402587890625,1266.040283203125,281.93023681640625,1278.937744140625,281.0648193359375,1263.96240234375,297.6204528808594,1286.240478515625,295.7186584472656,1254.905029296875,316.1904296875,1297.474365234375,312.40826416015625,1249.3973388671875,331.52728271484375,1310.1876220703125,322.79718017578125,1272.933837890625,339.56744384765625,1288.5396728515625,338.9877014160156,1273.8734130859375,368.6533203125,1297.1256103515625,368.8770446777344,1272.54443359375,401.1047668457031,1299.2005615234375,403.5422668457031
1282.2093505859375,291.26068115234375,1280.075927734375,287.93817138671875,1281.8704833984375,287.5400695800781,1268.9322509765625,289.63983154296875,1282.5970458984375,289.0469970703125,1264.3802490234375,306.8121643066406,1287.3291015625,305.8777160644531,1256.767822265625,326.07989501953125,1303.052978515625,322.05487060546875,1250.7021484375,339.1796569824219,1315.4921875,327.8011779785156,1275.33056640625,348.10418701171875,1290.6595458984375,348.02203369140625,1276.883544921875,377.1858215332031,1299.009033203125,376.09515380859375,1277.5247802734375,410.2229309082031,1304.2117919921875,408.4825134277344
1273.738037109375,292.6929016113281,1271.0670166015625,290.11724853515625,1274.35791015625,289.8186950683594,1264.941162109375,292.3945007324219,1280.306396484375,291.6668701171875,1261.5291748046875,311.6302795410156,1287.4073486328125,310.07562255859375,1254.2276611328125,330.57623291015625,1301.912841796875,326.8509216308594,1248.4302978515625,345.3704528808594,1313.125732421875,331.50848388671875,1273.771728515625,352.52899169921875,1292.1317138671875,352.6938171386719,1275.67578125,380.3719787597656,1298.95263671875,379.3990478515625,1276.5667724609375,414.0187072753906,1304.469970703125,413.5736999511719
1283.8184814453125,288.3315734863281,1279.89013671875,285.5978698730469,1282.8770751953125,285.1590270996094,1269.3953857421875,289.3904113769531,1281.3614501953125,289.3232421875,1261.8492431640625,311.1912536621094,1286.666259765625,310.90789794921875,1253.3380126953125,331.6286926269531,1304.610107421875,328.73834228515625,1249.41259765625,345.1495361328125,1313.2957763671875,330.15008544921875,1273.8519287109375,354.5618896484375,1290.82861328125,355.29815673828125,1277.8818359375,384.5826416015625,1299.7066650390625,382.34521484375,1278.7325439453125,417.02740478515625,1309.1734619140625,414.24530029296875
1275.8704833984375,293.1754455566406,1272.383056640625,290.5268249511719,1275.4915771484375,290.003662109375,1263.5609130859375,292.7183837890625,1277.2230224609375,292.19805908203125,1257.4249267578125,314.40924072265625,1283.03369140625,312.46905517578125,1249.796875,336.16741943359375,1299.5997314453125,329.364013671875,1245.9073486328125,351.18585205078125,1311.0645751953125,332.5838928222656,1271.493896484375,356.9606628417969,1289.4915771484375,357.6874084472656,1276.107666015625,384.86468505859375,1301.8033447265625,383.2050476074219,1279.96044921875,416.1918640136719,1312.5103759765625,414.858154296875
