0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
445.381591796875,254.22308349609375,441.99578857421875,242.57406616210938,449.6999816894531,243.02899169921875,440.5822448730469,244.52163696289062,491.2608642578125,238.4154815673828,442.9451904296875,318.5729064941406,540.6343994140625,291.5211486816406,400.8809509277344,408.1004638671875,598.086669921875,355.2145080566406,370.2323303222656,463.07000732421875,597.435546875,410.8168029785156,509.6793212890625,488.33795166015625,575.210693359375,475.4215087890625,493.2669372558594,606.6106567382812,555.2576904296875,584.8088989257812,522.44921875,737.5957641601562,619.065185546875,710.5283203125
408.18670654296875,257.3258056640625,402.4715576171875,246.54974365234375,412.4024658203125,245.3592987060547,400.50128173828125,250.75482177734375,449.9402770996094,243.67422485351562,399.10968017578125,327.9448547363281,495.8962097167969,305.26318359375,362.84979248046875,410.3623352050781,558.3310546875,367.6130065917969,335.2749328613281,465.2648620605469,571.752197265625,418.33917236328125,462.7710876464844,495.0097961425781,527.5606689453125,487.27764892578125,447.11260986328125,619.0260620117188,521.077392578125,595.853271484375,479.55377197265625,747.7347412109375,577.116943359375,721.7288208007812
373.9378967285156,265.69671630859375,371.0941162109375,253.5496368408203,377.0807800292969,253.5802764892578,368.3193359375,259.4217529296875,417.0382995605469,253.3479461669922,364.55224609375,333.6810607910156,461.9024963378906,310.0546569824219,327.5086669921875,419.93121337890625,523.1046752929688,373.8993835449219,305.9651794433594,468.679931640625,546.2305908203125,424.63885498046875,423.6302185058594,505.7235412597656,490.2159118652344,495.4269714355469,415.6495666503906,629.0950927734375,485.03155517578125,603.88623046875,445.2239990234375,755.8909912109375,547.8494262695312,727.1759643554688
346.89801025390625,272.5851135253906,343.5587158203125,260.3631896972656,349.74810791015625,260.79132080078125,338.48577880859375,266.45684814453125,387.61700439453125,261.5434875488281,333.11419677734375,341.4404296875,429.8896179199219,318.6264343261719,295.151123046875,426.9710693359375,489.8176574707031,381.54595947265625,278.55731201171875,476.4545593261719,519.9827880859375,431.53631591796875,389.1881103515625,512.876953125,455.4603271484375,502.6346130371094,382.33154296875,636.6973876953125,451.6193542480469,610.5198974609375,409.4017333984375,767.3831787109375,512.5606079101562,734.0557861328125
329.76348876953125,277.9011535644531,322.15020751953125,266.66461181640625,330.9028625488281,265.57684326171875,306.6248779296875,274.6006774902344,359.9857177734375,269.0535583496094,296.06488037109375,354.8021240234375,398.2682189941406,332.8022155761719,263.275390625,438.2871398925781,464.1988525390625,397.7431640625,257.862548828125,483.2950439453125,500.1254577636719,444.1907653808594,353.47802734375,519.7559204101562,424.0473327636719,510.9490661621094,347.8940734863281,645.9226684570312,421.3442077636719,617.0723876953125,374.46240234375,777.3856811523438,480.4261779785156,741.8458251953125
304.03131103515625,285.1495361328125,297.1766357421875,273.8101501464844,305.52362060546875,272.86468505859375,282.6617431640625,281.5439758300781,334.9354248046875,276.2553405761719,270.2134704589844,363.7926330566406,373.7850036621094,342.8249816894531,237.52850341796875,447.7841491699219,440.3460388183594,408.9796142578125,238.07974243164062,494.136962890625,482.0886535644531,453.60430908203125,323.04345703125,531.0701904296875,395.0376281738281,522.5275268554688,319.871337890625,657.05859375,396.94378662109375,629.15673828125,340.8595275878906,786.0830078125,450.6478271484375,750.372314453125
289.7222900390625,295.5511474609375,284.8315124511719,284.219482421875,292.3600158691406,284.3758850097656,269.4508972167969,290.74658203125,317.56085205078125,286.94952392578125,253.47438049316406,368.626953125,355.1701354980469,349.9539489746094,218.2276611328125,456.23455810546875,419.84674072265625,416.6783752441406,227.2493133544922,505.8283386230469,463.4508361816406,462.2040710449219,303.0418395996094,538.6996459960938,372.5341796875,529.8309326171875,299.8905029296875,665.0839233398438,375.40863037109375,639.9050903320312,317.5625,794.773681640625,426.90106201171875,764.0070190429688
280.1580810546875,300.5376281738281,271.9990234375,290.0821533203125,281.25689697265625,288.8273620605469,251.9363250732422,298.97515869140625,304.1297607421875,294.61407470703125,236.02174377441406,378.1763916015625,336.98089599609375,361.3195495605469,205.6375732421875,459.9779968261719,401.5001525878906,427.9554138183594,215.5745849609375,506.9538879394531,450.6427001953125,468.9457702636719,281.36578369140625,543.5656127929688,351.8395080566406,536.5061645507812,274.19696044921875,667.1663818359375,353.11181640625,641.4895629882812,289.93072509765625,797.3966674804688,400.6445007324219,764.9085083007812
266.4690246582031,307.34808349609375,259.2389831542969,296.62054443359375,268.19122314453125,296.1017761230469,241.08392333984375,304.08648681640625,291.90802001953125,301.28094482421875,225.4394989013672,379.6177062988281,322.33843994140625,368.48114013671875,194.87940979003906,453.7309265136719,385.0442810058594,434.6832275390625,197.98223876953125,507.63421630859375,438.7218322753906,478.4302062988281,263.0022277832031,546.600830078125,330.6748962402344,541.7601318359375,252.9202423095703,668.6984252929688,332.83282470703125,648.621826171875,264.68280029296875,800.6102294921875,373.3463134765625,772.7720947265625
264.7755432128906,315.42755126953125,256.5408935546875,304.96026611328125,265.6220703125,304.2511291503906,234.88504028320312,311.264892578125,284.46575927734375,308.8810119628906,216.14810180664062,385.7827453613281,312.0675354003906,373.9128112792969,188.27603149414062,466.1446228027344,374.83447265625,440.5802917480469,199.94569396972656,516.0810546875,428.4056396484375,486.8373718261719,247.9017791748047,550.8097534179688,314.9920959472656,546.313720703125,236.35260009765625,669.3460083007812,315.7908935546875,654.3988037109375,244.8099365234375,800.2415771484375,350.8559875488281,778.8753051757812
262.45697021484375,323.2421875,254.86459350585938,313.1954345703125,264.031494140625,312.2395935058594,231.86984252929688,320.56268310546875,281.996337890625,317.863037109375,210.41519165039062,392.3323974609375,307.0987243652344,381.95599365234375,180.13540649414062,474.0467834472656,367.74566650390625,449.2612609863281,205.56793212890625,522.1327514648438,419.325439453125,494.1467590332031,238.36605834960938,557.0047607421875,304.99395751953125,552.6718139648438,226.73524475097656,673.8302612304688,296.59185791015625,659.439697265625,227.70118713378906,804.1425170898438,327.85107421875,785.7488403320312
